,tweet,label,lat,long
860,"Might as well give em this half, the Riders have to think they're winning at something",off-topic,34.0062074007206,-117.40541420140205
861,"Doc Rivers is now the head coach for the Clippers. Garnett and Pierce leaving, what's going on Boston?",off-topic,33.83012931082153,-117.85564814687267
862,Nyss engaged the ion engines and the ship blazed #through the system. Planetary authorities did not comm them. Likely the,off-topic,33.945340036179225,-117.2773120206939
863,off to the airport going to the big TO #bye calgs,off-topic,34.14789107230841,-117.61631762271018
864,You thought there was more to us but you knew how it would end --,off-topic,33.733382759723085,-117.32060794303425
865,Don't ever in your life call me Nigga,off-topic,33.85243123308676,-117.25697719756457
866,Heartily chatted with #Kenyans today in the mall.,off-topic,33.74830797854784,-117.27330421650895
867,RT @LukaszukMLA @medicinehatcity residents do what u can to protect homes. River is staring to rise #abflood #ableg http://t.co/V2ynHdITGO,on-topic,33.884811160860046,-117.91635474183848
868,"In other news I had a pretty awesome Smash today. You could even say, I. Had a SMASHing time. http://t.co/bSKColLJIN",off-topic,34.09814064280975,-117.50224708257903
869,A sign of all the work ahead -- no bridges on the Elbow River have re-opened. Only 30% of flooded downtown buildings have power #,on-topic,34.056821785866134,-117.32761866410993
870,Looks like there's a lot of power outages. One in the inglewood area and Blackfoot.  #calgary,on-topic,34.07631012478841,-117.36784497056331
871,@LiseMouskaal 17th Avenue is flooded from McLeod Trail &amp; west to Centre Street. I believe McLeod is flooded from 25th Ave all the way to 3rd,on-topic,33.80293429397903,-117.38992978828679
872,So fucking pissed off right now.,off-topic,34.16455432660986,-117.68298726168612
873,morphine and madre is a strange thing when together,off-topic,34.164274751796995,-117.20853777868197
874,"Warehouse shipper (Wholesale Ceramic Tile Distribution) - Daltile -  Calgary, AB http://t.co/69OTOIQYTL",off-topic,33.96818005562632,-117.49142333040648
875,Dive after dive after dive...fucken hate Italy,off-topic,33.91546019872651,-117.46104909438256
876,I wont cry cause I know I will never be lonely,off-topic,33.75844823367569,-117.66991328441242
877,@AndrewBerkshire crossing my fingers here,off-topic,33.90775861783948,-117.19809889641805
878,Final event: the run #ITUtriathlon http://t.co/3ePUdGwWd0,off-topic,33.77058123231032,-117.23904221113592
879,My thought exactly! @parksyKCCO: I think I know where that extra $53 mil should go. #yycflood #CalgaryStrong,on-topic,33.84780647247278,-117.46514393863148
880,"Not sure if Chestbrah, or @__Daarian http://t.co/JJJZcZiLVG",off-topic,34.103677795265924,-117.76373816499932
881,Driving the forklift.. Feel something tickling my ear (pleas let it be my hair) worst fear come true.. Tar sand beetle! #nooo #cryingensues,off-topic,34.14656046455491,-117.81487436921824
882,"He did it! #Somehow, Master Gnost-Dural did it!",off-topic,33.7227886157849,-117.16558939431943
883,"Barricades up after several sinkholes formed, says city: Several sinkholes have formed in the wake of Tuesday's... http://t.co/gaSUhLZFm4",on-topic,33.9340315698349,-117.77347216142564
884,Edmontonians cleaning up after flooding: City of Edmonton officials said they will be reviewing how they... http://t.co/mFp4KlNd54,on-topic,34.04578314033989,-117.37433114286856
885,"Party hard , suns down , still warm , lovin life , smile hard , do it right :) ! Summer 2013",off-topic,34.11041490400765,-117.41691176319269
886,I can return to my house now.,on-topic,34.14676211457479,-117.25416004326514
887,"tree had lived. All the chairs and furniture in Lowie's home seemed overlarge, built for bodies much #taller than the av",off-topic,33.86716521664871,-117.68715426845719
888,When Jax first emerged #from the cut into what passed for daylight at th,off-topic,34.173351815313886,-117.1792684499958
889,Need a stress relief sweat? http://t.co/fkKK50QfD8 for a great 200-500 too challenge. You decide what you are up to! http://t.co/Ir8UGIKIh6,off-topic,33.759944534344825,-117.22882802987652
890,last day in Slave what shall I do,off-topic,34.14354299066731,-117.95689705563261
891,"@TavernonWhyte Your draft doesn't work, you're gouging $6.25 for a bottled beer, and you don't have table service?#notclassy #seeya",off-topic,33.888630994311626,-117.89952144557219
892,rs to floods of running lights in an even greater range of hues. Tourists visiting Coruscant from other worlds often sto,on-topic,34.077183725562016,-117.31806141182031
893,Sometimes being nice is the only thing you can do,off-topic,33.92827492362544,-117.94502547759464
894,"Have a great Canada Day weekend to all of our Canadian followers. Canadians are the best, don't forget that!",off-topic,33.71705049802666,-117.32305532889724
895,having coffee in Bowness while the rest of the world thinks we are 'under water' @ bowness http://t.co/xSiBPVz7T4,on-topic,34.04205348685724,-117.37628505402009
896,Finished tonight's Emergency Operations Debrief meeting tonight in High River with @chipmand Amazing people working so hard. Long road ahead,on-topic,33.82590699972688,-117.47000255226352
897,Calgary flooding 6 #YYC #flooding #Calgary - Memorial Drive looking West @ Centre St Bridge http://t.co/4pqkRhpuq6,on-topic,33.955049062211735,-117.82051916071907
898,All you find in the bowl. Fork's in the drawer. Cracked shells #go in the 'cycler.,off-topic,34.02650640454356,-117.46553495822309
899,i love how long being as an oceans song titles are,off-topic,33.891709298436375,-117.48494152358255
900,Canadian Prime Minister Stephen Harper's wife Laureen joins Calgary flood recovery efforts [Photos]: Prime... http://t.co/YQsAeXEn4d,on-topic,34.02755769163733,-117.34794878581448
901,@trendy_wendy1 @LarissaA89  @Scooper04 Siobhan found it on the ground and threw it at you as a representation of your friendship,off-topic,33.97993107482713,-117.93051909938387
902,Clean up effort for the Calgary flood. #yycflood #elbowpark @ Elbow And Riverdale http://t.co/2Bc1fHHJZW,on-topic,34.05206943056304,-117.34393299779855
903,#abflood what's happening in Canmore and banff re hwy 1 road closures,on-topic,33.91295026208263,-117.71491909021177
904,Even the police weren't immune from the flood catching them unaware. #yycflood [pic]  https://t.co/jIO3LTxE72,on-topic,33.80840049991744,-117.51938415026163
905,"Watch Mayor Nenshi LIVE on Shaw TV 10, http://t.co/b4jYRg5XKU, and http://t.co/62WA8E31rG at 7pm. Call in with questions!",on-topic,33.96399351067177,-117.98854041885832
906,@PrincessSarahhh I'm petitoning Alberta gov to install new water redirection system to direct all future flood waters in Calgary to Edmonton,on-topic,33.77773396231801,-117.38629285440516
907,Edmonton Public appoints new superintendent: Edmonton Public Schools has appointed Darrel Robertson as the new... http://t.co/OFQHjyxnrJ,off-topic,33.99284973709178,-117.90322656260199
908,Burping my nephew and he is head butting me wtf,off-topic,34.16174340675611,-117.35501219949667
909,"We had so many great people come out... our cyclists delivering food for the #yycflood, delivery cars, etc! Even rcmp&amp;firefighters! Thank u!",on-topic,33.758492621408045,-117.54703030260309
910,A sphere? Winter asked. #Sounds a little crazy.,off-topic,33.69141790219768,-117.2306909576767
911,@Yeg_Ron I don't think TB has the money to buy him out,off-topic,33.9273627435149,-117.8578539501048
912,"@dmgullekson: Don't be fooled, it isn't thunder, staying put would be a blunder... -Jumanji #jumanji #yyc #yycflood #staysafe",on-topic,33.881630074615174,-117.85130913296052
913,"Jogan #heard the alien voices outside and tried to rise, fighting the pain. She nudged him back down. He puffed, spent fr",off-topic,33.756272248126784,-117.73859268978215
914,Stamps kick-off to flood relief: The theme for the season opener will be Lets Do Whatever It Takes to Support... http://t.co/RwsBdmiRgw,on-topic,34.17284125500725,-117.5404888013325
915,Vehicles stranded in Medicine Hat flood waters VIDEO ttp://instagram.com/p/a6uFxmC65q/,on-topic,33.75747563370794,-117.88337668904313
916,Calgary flooding 6 #YYC #flooding #Calgary - Memorial Drive looking West @ Centre St Bridge http://t.co/4pqkRhpuq6,on-topic,34.05911365025803,-117.3242249608763
917,Awww poor giraffes at the zoo. They may not make it due to all the stress. #poorbabies #BeautifulCreatures,on-topic,34.073512404858604,-117.32450895714983
918,Red velvet cake is gross  never again,off-topic,34.173765173562444,-118.00849988565263
919,othing. The other players had noticed and were brimming with fresh confidence as they realized it was once again a #wide-,off-topic,34.03065514395929,-117.37138442507198
920,@MAANFRVR  IM SO MEAN! WHAT SHOULD I DO !,off-topic,33.71415885927235,-117.29226419704811
921,Still so glad I got to see @dashumans live @sledisland #amazingmusic,off-topic,33.94482584689581,-117.2455132072351
922,@madisancowan what's the license plate number,off-topic,33.745176788919714,-118.01544447018888
923,"@dmgullekson: Don't be fooled, it isn't thunder, staying put would be a blunder... -Jumanji #jumanji #yyc #yycflood #staysafe",on-topic,34.05888277197155,-117.34870212567901
924,"Machine Tool Sales Representative needed in Cochrane, AB. Great pay ! #job #hiring http://t.co/DVzeWGRbyy",off-topic,33.76831578158326,-117.36387677113107
925,@BabyBumpDoula This just WARMS my heart! There's a great sense of responsibility that rests on my shoulders since all French comes from me!,off-topic,33.78404552907938,-117.95712667749258
926,@nicole_robson: Why did Connor call me a weird horse girl  HAHAHAHAHA,off-topic,33.95524306101029,-117.70923316330605
927,@tiwilli12: Cenovus Donating $1M to #abflood relief incl. $250K immediately to @redcrosscanada; will also work w/ other community partners,on-topic,33.91924465073544,-117.5791043317702
928,The hashtag #TrustSailun took the 20th place in the Top20 of Calgary's Trends for Thursday 20: http://t.co/2RkFyF3n4z,off-topic,33.79509823368782,-117.6679659335995
929,"Getting hotter, the car shows 31 outside... forecast for Medicine Hat 'feels like' 37",off-topic,34.122709349666174,-117.81166377334978
930,On thing that makes the CHL a great place to groom pros? The crowds. Gets the kids used to external pressure.,off-topic,34.16906515862129,-117.8700727286543
931,#calgary #flood #calgaryflood @ Centre St Bridge http://t.co/XQbOZgkbzb,on-topic,34.12314840120335,-117.88613752246107
932,"Nuru faced Breaker and Knuckles and said, Where's Sharp?",off-topic,33.979248638214244,-117.99102594640188
933,"Cat in the grass, Garfield? Is that U? http://t.co/lrWyikbH4e",off-topic,33.89148421066652,-117.84683335804559
934,Seeing Les Miserables  with Lisa McFadzean and Dana (@ Southern Alberta Jubilee Auditorium - @itsallatthejube) http://t.co/Vuz6rVnDSs,off-topic,34.10747007362294,-117.77244958808683
935,Finished tonight's Emergency Operations Debrief meeting tonight in High River with @chipmand Amazing people working so hard. Long road ahead,on-topic,34.02914422425873,-117.33199398063607
936,I'm sitting on the toilet now,off-topic,34.012702120348536,-117.20094871909743
937,@laur_mcLachlan we should have had an intervention,off-topic,33.735872608001245,-117.15783541497424
938,Why do I constantly lie to myself I say today is the day I will sleep ontime boom up at 4:30 am in the morn f me I'm a liar,off-topic,33.86211221532997,-117.84910868340367
939,"The Force will sustain #him, Rolund added.",off-topic,33.92980047943251,-117.57589782454858
940,Races are cancelled in wainwright due to track n muddy....but it's going to be the same tomorrow. #just#saying,off-topic,33.90848864412792,-117.69534332228561
941,"http://t.co/pfYIjjz3Fw those arms, that face that smile..... this guy is absolutely perfect",off-topic,34.023588191704185,-117.88655637530115
942,Sun 02:00: Temp 14.8 C; Humidity 93%; Press 101.5 kPa / rising; Health Idx 1.0.,off-topic,33.95611756902734,-117.79508912163868
943,"Yeah, yeah, so the portal will be open. I get it, said Sacha. Then what?",off-topic,34.02046890883323,-117.62956961081493
944,"Counting my blessings more than ever this weekend for a dry home, an incredible city, and for such an amazing Calgary family",on-topic,34.14698727634772,-117.86884170225055
945,Calgary flooding: line ups at Safeway Grocery store. Everyone out getting food and water if available. One is ... http://t.co/Pho8d4KdIq,on-topic,33.9059371552685,-117.18591343604858
946,@mountroyal4u Accessibility Services will be available for rescheduled accommodated exams.,on-topic,33.69498811242373,-117.29664190829074
947,the person who invented marriage was creepy as hell like yo i love u so much im gonna get the government involved so u cant leave bahahaha,off-topic,33.95690868461392,-117.68841382918177
948,@cityofcalgary: .@nenshi Macleod trail is fully open to traffic - they built a road in 1 day #yycroads #yycroads #yyctraffic - Amazing!!,on-topic,34.03734693487628,-117.3319769046553
949,"After a brief hesitation, Ganner slipped into the chair. Jaina #quickly settled into his lap.",off-topic,33.8666174929746,-117.74937304059567
950,And the poor zoo animals :( #yycflood,on-topic,33.80856954148205,-117.62302500752357
951,Now im just waiting on tribes and tribulations @Acehood,off-topic,33.92034201059176,-118.00334495427043
952,Down in Stanley Park helping with the flood!! Prayers #yyc @ Stanley Park Outdoor Pool http://t.co/qGyXgDm5DV,on-topic,34.04672992404708,-117.34303686499305
953,Sat midnight: Temp 17.3 C; Wind SE 13 km/h; Humidity 67%; Press 101.7 kPa / falling; Health Idx 2.4.,off-topic,33.843008114338296,-117.93409737093762
954,We got kicked out of the backyard cuz one kid gets too excited and is too loud,off-topic,34.056522931622325,-117.43472991673283
955,"On my way out, not feeling it today.",off-topic,33.993167594847456,-117.84154942299035
956,Myri's datapad beeped. #She pulled it from her pocket and looked at the messages on the screen. Scut's portable lab has,off-topic,33.87102021752691,-117.52612783297536
957,#abflood Glenmore Reservoir is very deep today. http://t.co/WGSXvQuojD,on-topic,34.066995586170165,-117.34629715674559
958,@jennettemccurdy ... Do you like makin' license plates?,off-topic,33.9115690251012,-117.28572967817715
959,@NHLFlames please make a deal make a diffence its the year of getting good players,off-topic,34.068192840277014,-117.75822991986267
960,@GlobalCalgary: WATCH IN FULL: Alberta Floods 2013. A special edition of the Early News with @Linda_Olsen. #YYC #abflood when ?,on-topic,33.82558159973797,-117.72850828497337
961,"I'm at City of Fort Saskatchewan (Fort Saskatchewan, AB) http://t.co/KDzLmWugdH",off-topic,34.00650270970718,-117.52332960881117
962,t safely to the Rock Dragon.,off-topic,33.951363519809085,-117.7930434476087
963,Is it in poor taste to inform my calgary friends that today is international surfing day?? Just sayin... #silverlinings,on-topic,34.09507315701842,-117.25464059566197
964,His brief exchange with Kota had stirred up a whole raft of anxieties he hadn't even known he possessed. I've already s,off-topic,33.930461996340604,-117.24208608340047
965,If you need a place to stay tonight get in touch. #flooding #calgary #yyc #staysafe @ Riverwalk - East http://t.co/m4M1ux9xFH,on-topic,34.07997514745737,-117.2860734712409
966,@Premier_Redford Our thoughts are with the families as well.,on-topic,34.11079827125718,-117.82865358392252
967,"Internal Auditor and Accountant in Calgary, AB #job #hiring http://t.co/lKHdjCmZsR",off-topic,33.85290565331909,-117.58398335095325
968,#yyc we should keep in mind @pmharper  &amp; @Premier_Redford did exactly as they should by not meddling w/a civil leader @nenshi doing his job,on-topic,34.149915933803115,-117.29294070024073
969,rying to reactivate Centerpoint. And now #Gejjen used us to try to expand the war.,off-topic,33.986418220424476,-117.37178428949343
970,"It won't be long now, I #guess, Vestara said.",off-topic,34.08643196643686,-117.7220997609158
971,@jody_macpherson That's what Calgary is all about : heart and soul #AlbertaStrong,off-topic,34.121190715251885,-118.00000789390154
972,New Post:  Hello #beautiful http://t.co/4ERGZH71BD  #yeg,off-topic,33.9859739272606,-117.50116267625893
973,Happy birthday @Shaanell i love you hope you had a wonderful birthday!!,off-topic,33.70246813074177,-117.25095794477784
974,@FreshOuttaGayle you must be watching the jays game :-),off-topic,33.876618802269334,-117.43607582934733
975,@GlobalCalgary: WATCH IN FULL: Alberta Floods 2013. A special edition of the Early News with @Linda_Olsen. #YYC #abflood when ?,on-topic,34.03996963497345,-117.33179185039916
976,Hard to prove but I bet the old pedi bridge would have not been effected by the flood. Seems to me http://t.co/17YZJUg8Nf,on-topic,34.06211665334765,-117.42370671050406
977,Please don't bring clothing &amp; housewares donations to #missionpossible! so thankful for your generosity but we have no more space! #yyc,off-topic,33.95571745988482,-117.67685545708488
978,I can finally get back into a normal routine!! Normal is subjective to assuming I've ever had a routine,on-topic,34.03208923688378,-117.61464091051965
979,@theCHIVERY please pass the word that Alberta is in a crisis flood. Keep those affected in your thoughts.,on-topic,34.044515215774084,-117.36317528611514
980,"Every time I fight this boss, I take off another 10% damage. Hopefully that means only 3 more tries. #mgr",off-topic,34.16836885389831,-117.49112748000825
981,@misheybelle @DriveYYC looks like an Executive L series Lincoln Towncar (mini stretch limo) which is a good foot longer than most cars #kcco,off-topic,33.88111278667776,-117.57114942225867
982,So it was Halestorm I saw unloading @TheUnionWest: EDMONTON: TONIGHT @Halestorm rock @StarliteRoom w/ @ageofdays #yegmusic,off-topic,33.74067305938681,-117.83683003652641
983,"Girls night tonight, off to the lake with my baby tomorrow, see ya'll bitches Monday #LongWeekend #ImDoingMe",off-topic,34.064543798110506,-117.31937732705254
984,"@JonathanWillis @BruceMcCurdy - terrible at trade proposals but would Hemsky, Gagner and the 7th be about right for Seguin?",off-topic,33.69755541449306,-117.84134280549571
985,Birthday din with the parentals! (@ Soda Jerks St.Albert) http://t.co/5xTPWqGVdX,off-topic,34.05040583317669,-117.15139931980715
986,Our sever just told me I had my spicy pants on tonight. Too bad I'm not wearing any pants!,off-topic,33.92528726258453,-117.9072139707111
987,@smashedpenney look forward to buying you n yer dude a beer tomorrow. Ya deserve a couple RAKs,off-topic,33.78888056668817,-117.7470289473742
988,@MommaKayln dot know how much more I can go its already lifted 12 inches lol,off-topic,34.08974208781797,-117.66101204067384
989,"@aldjohnmar @nenshi Be safe! Thanks! And thank you to ALL #yyc, regional and #ableg emergency workers. We're grateful you're on the job.",on-topic,33.867859999933906,-117.86501638611159
990,@GigawattConduit @cateia97 I call that theory the Superman/Kryptonite paradox.,off-topic,34.11796341539223,-117.27363735529661
991,A squad of heavy choppers just flew by,off-topic,33.76841917817144,-117.85735504680214
992,@sit_walk @hollya1m1 dj craicmonkey's in the house.,off-topic,33.918607473766706,-117.1942938125942
993,"@UpperDeckHockey @UpperDeckSports just pulled pack wars 12-13 SPA Bobby Orr Team Canada  auto sp, great win http://t.co/4hSYUyxycG",off-topic,33.98442548585406,-117.70800794939635
994,Keep on saying.Duplicate tweet Fudge is that!,off-topic,33.996505863731194,-117.81213508809361
995,"Can't believe after FOURTEEN SEASONS, BBUS is NOT allowing Canadians 2 purchase live feeds though Super Pass. WTF CBS? A screw u Can. Fans?",off-topic,33.877176541248936,-117.82411307143475
996,"Damn, this is going to effect my golf game  #yycflood",on-topic,33.79558789862534,-117.69303053674373
997,@LLudvigson how they build it or how they destroy it?,off-topic,33.758785131989676,-117.16516492722928
998,Been a while since I have made that drive @laurielyons but recall going down for the day to catch am #nfl game #SITSSharefest,off-topic,33.83618699870642,-117.5834684118948
999,ngly toward their targets-and then simply disappeared.,off-topic,33.78658239024974,-117.49764686901943
